Date,Height,Ch  22.234,Ch  22.500,Ch  23.034,Ch  23.834,Ch  25.000,Ch  26.234,Ch  28.000,Ch  30.000,Ch  51.248,Ch  51.760,Ch  52.280,Ch  52.804,Ch  53.336,Ch  53.848,Ch  54.400,Ch  54.940,Ch  55.500,Ch  56.020,Ch  56.660,Ch  57.288,Ch  57.964,Ch  58.800,Pressure,Temp,RH
,13.2,99.75,99.483,95.06,78.033,61.553,50.153,41.563,40.042,129.465,146.142,167.713,197.229,231.037,262.309,283.822,292.509,296.069,296.756,297.818,298.304,298.298,298.11,177.17,216.15,63.77
,13.3,99.75,99.483,95.06,78.033,61.553,50.153,41.563,40.042,129.465,146.142,167.713,197.229,231.037,262.309,283.822,292.509,296.069,296.756,297.818,298.304,298.298,298.11,174.41,215.35,64.1
,13.4,99.75,99.483,95.06,78.033,61.553,50.153,41.563,40.042,129.465,146.142,167.713,197.229,231.037,262.309,283.822,292.509,296.069,296.756,297.818,298.304,298.298,298.11,171.66,214.48,63.4
,13.5,99.75,99.483,95.06,78.033,61.553,50.153,41.563,40.042,129.465,146.142,167.713,197.229,231.037,262.309,283.822,292.509,296.069,296.756,297.818,298.304,298.298,298.11,168.95,213.57,63.23
,13.6,99.75,99.483,95.06,78.033,61.553,50.153,41.563,40.042,129.465,146.142,167.713,197.229,231.037,262.309,283.822,292.509,296.069,296.756,297.818,298.304,298.298,298.11,166.21,212.71,61.96
,13.7,99.75,99.483,95.06,78.033,61.553,50.153,41.563,40.042,129.465,146.142,167.713,197.229,231.037,262.309,283.822,292.509,296.069,296.756,297.818,298.304,298.298,298.11,163.57,211.84,62.26
,13.8,99.75,99.483,95.06,78.033,61.553,50.153,41.563,40.042,129.465,146.142,167.713,197.229,231.037,262.309,283.822,292.509,296.069,296.756,297.818,298.304,298.298,298.11,160.96,210.95,61.22
,13.9,99.75,99.483,95.06,78.033,61.553,50.153,41.563,40.042,129.465,146.142,167.713,197.229,231.037,262.309,283.822,292.509,296.069,296.756,297.818,298.304,298.298,298.11,158.37,210.03,60.6
,14,99.75,99.483,95.06,78.033,61.553,50.153,41.563,40.042,129.465,146.142,167.713,197.229,231.037,262.309,283.822,292.509,296.069,296.756,297.818,298.304,298.298,298.11,155.81,208.95,60.11
,14.1,99.75,99.483,95.06,78.033,61.553,50.153,41.563,40.042,129.465,146.142,167.713,197.229,231.037,262.309,283.822,292.509,296.069,296.756,297.818,298.304,298.298,298.11,153.26,208.28,58.73
,14.2,99.75,99.483,95.06,78.033,61.553,50.153,41.563,40.042,129.465,146.142,167.713,197.229,231.037,262.309,283.822,292.509,296.069,296.756,297.818,298.304,298.298,298.11,150.79,207.65,58.05
,14.3,99.75,99.483,95.06,78.033,61.553,50.153,41.563,40.042,129.465,146.142,167.713,197.229,231.037,262.309,283.822,292.509,296.069,296.756,297.818,298.304,298.298,298.11,148.34,207.05,57.92
,14.4,99.75,99.483,95.06,78.033,61.553,50.153,41.563,40.042,129.465,146.142,167.713,197.229,231.037,262.309,283.822,292.509,296.069,296.756,297.818,298.304,298.298,298.11,145.9,206.05,56.96
,14.5,99.75,99.483,95.06,78.033,61.553,50.153,41.563,40.042,129.465,146.142,167.713,197.229,231.037,262.309,283.822,292.509,296.069,296.756,297.818,298.304,298.298,298.11,143.46,205.11,57.26
,14.6,99.75,99.483,95.06,78.033,61.553,50.153,41.563,40.042,129.465,146.142,167.713,197.229,231.037,262.309,283.822,292.509,296.069,296.756,297.818,298.304,298.298,298.11,141.11,204.1,56.75
,14.7,99.75,99.483,95.06,78.033,61.553,50.153,41.563,40.042,129.465,146.142,167.713,197.229,231.037,262.309,283.822,292.509,296.069,296.756,297.818,298.304,298.298,298.11,138.75,203.25,56.1
,14.8,99.75,99.483,95.06,78.033,61.553,50.153,41.563,40.042,129.465,146.142,167.713,197.229,231.037,262.309,283.822,292.509,296.069,296.756,297.818,298.304,298.298,298.11,136.4,202.25,55.48
,14.9,99.75,99.483,95.06,78.033,61.553,50.153,41.563,40.042,129.465,146.142,167.713,197.229,231.037,262.309,283.822,292.509,296.069,296.756,297.818,298.304,298.298,298.11,134.17,201.23,55.19
,15,99.75,99.483,95.06,78.033,61.553,50.153,41.563,40.042,129.465,146.142,167.713,197.229,231.037,262.309,283.822,292.509,296.069,296.756,297.818,298.304,298.298,298.11,131.88,200.34,54.5
02-06-2011,0.1,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,NaN,NaN,NaN
,0.2,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,NaN,NaN,NaN
,0.3,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,NaN,NaN,NaN
,0.4,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,NaN,NaN,NaN
,0.5,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,940.92,302.89,50.31
,0.6,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,930.49,302.35,51.44
,0.7,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,920.08,301.84,51.13
,0.8,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,909.77,300.96,52.09
,0.9,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,899.49,300.03,53.9
,1,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,889.33,299.05,57.39
,1.1,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,879.28,298.38,59.55
,1.2,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,869.45,297.35,62.38
,1.3,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,859.56,296.28,65.62
,1.4,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,849.74,295.47,68.88
,1.5,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,840.05,294.31,71.8
,1.6,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,830.39,293.41,74.53
,1.7,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,820.79,292.45,79.6
,1.8,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,811.28,291.53,82.45
,1.9,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,801.86,290.66,85.49
,2,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,792.67,289.91,86.88
,2.1,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,783.45,289.26,87.71
,2.2,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,774.33,288.84,86.89
,2.3,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,765.23,287.98,86.6
,2.4,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,756.37,287.15,87.42
,2.5,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,747.45,286.8,87.55
,2.6,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,738.64,286.09,89.08
,2.7,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,729.94,285.25,92.6
,2.8,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,721.28,284.87,89.8
,2.9,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,712.7,284.65,84.3
,3,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,704.24,284.25,81.51
,3.1,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,695.94,283.85,81.61
,3.2,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,687.63,283.05,86.27
,3.3,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,679.35,282.16,88.62
,3.4,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,671.28,281.67,88.96
,3.5,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,663.12,281.25,92.5
,3.6,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,655.15,280.65,91.7
,3.7,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,647.26,280.25,91.77
,3.8,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,639.45,279.6,93.3
,3.9,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,631.67,278.95,94.5
,4,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,624.05,278.45,94.9
,4.1,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,616.42,278.03,94.07
,4.2,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,608.91,278.03,89.5
,4.3,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,601.52,277.56,88
,4.4,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,594.22,277.01,89.11
,4.5,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,586.93,276.35,88.88
,4.6,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,579.69,276.05,88.78
,4.7,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,572.62,275.58,86.9
,4.8,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,565.49,275.15,88.5
,4.9,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,558.59,274.55,89.27
,5,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,551.69,273.87,91.06
,5.1,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,544.84,273.15,94.5
,5.2,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,538.16,273.04,89.7
,5.3,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,531.44,273.05,85.06
,5.4,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,524.93,272.38,85.4
,5.5,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,518.36,271.85,85.97
,5.6,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,511.91,270.85,89.47
,5.7,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,505.5,270.55,89.03
,5.8,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,499.14,269.85,87.84
,5.9,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,492.9,269.15,89.95
,6,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,486.68,268.61,91.64
,6.1,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,480.53,268.53,89.68
,6.2,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,474.46,267.85,90
,6.3,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,468.44,267.83,85.82
,6.4,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,462.52,267.39,83.2
,6.5,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,456.57,266.66,83.61
,6.6,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,450.8,265.97,83.7
,6.7,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,445.03,265.55,84.6
,6.8,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,439.37,265.05,84.57
,6.9,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,433.77,265.05,79.16
,7,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,428.24,264.35,78.75
,7.1,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,422.7,264.25,73.47
,7.2,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,417.31,263.69,69.07
,7.3,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,411.97,262.91,68.92
,7.4,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,406.65,262.06,71.61
,7.5,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,401.43,261.56,70.47
,7.6,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,396.24,260.75,72.3
,7.7,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,391.09,260.11,70.4
,7.8,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,385.94,259.26,72.18
,7.9,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,380.96,258.64,71.58
,8,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,375.94,258.05,63.83
,8.1,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,370.98,257.35,63.52
,8.2,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,366.05,256.37,64.77
,8.3,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,361.18,255.55,66.5
,8.4,100.859,100.925,97.299,79.912,61.728,49.92,40.901,38.453,126.459,142.512,165.449,195.953,230.23,262.352,284.028,293.292,296.973,299.157,300.677,300.751,301.237,301.688,356.39,255.02,64.3
